time	line	instance	edges	omega	degree	minloops	maxloops	pimin	lambda	[lambda>0]	mix	leigen	ueigen	ucanon	
(0h:00m:03s)	290	5,3,1,0,0;3,3,3,0,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	291	5,3,1,0,0;5,2,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	292	5,3,1,0,0;4,3,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	293	5,3,1,0,0;4,2,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	294	5,3,1,0,0;3,3,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	295	5,3,1,0,0;3,2,2,2,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	296	5,3,1,0,0;5,1,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	297	5,3,1,0,0;4,2,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	298	5,3,1,0,0;3,3,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	299	5,3,1,0,0;3,2,2,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	300	5,3,1,0,0;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	301	4,4,1,0,0;4,4,1,0,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	302	4,4,1,0,0;5,2,2,0,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	303	4,4,1,0,0;4,3,2,0,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	304	4,4,1,0,0;3,3,3,0,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	305	4,4,1,0,0;5,2,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	306	4,4,1,0,0;4,3,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	307	4,4,1,0,0;4,2,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	308	4,4,1,0,0;3,3,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	309	4,4,1,0,0;3,2,2,2,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	310	4,4,1,0,0;5,1,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	311	4,4,1,0,0;4,2,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	312	4,4,1,0,0;3,3,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	313	4,4,1,0,0;3,2,2,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	314	4,4,1,0,0;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	315	5,2,2,0,0;5,2,2,0,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	316	5,2,2,0,0;4,3,2,0,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	317	5,2,2,0,0;3,3,3,0,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	318	5,2,2,0,0;5,2,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	319	5,2,2,0,0;4,3,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	320	5,2,2,0,0;4,2,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	321	5,2,2,0,0;3,3,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	322	5,2,2,0,0;3,2,2,2,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	323	5,2,2,0,0;5,1,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	324	5,2,2,0,0;4,2,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	325	5,2,2,0,0;3,3,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	326	5,2,2,0,0;3,2,2,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	327	5,2,2,0,0;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	328	4,3,2,0,0;4,3,2,0,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	329	4,3,2,0,0;3,3,3,0,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	330	4,3,2,0,0;5,2,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	331	4,3,2,0,0;4,3,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	332	4,3,2,0,0;4,2,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	333	4,3,2,0,0;3,3,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	334	4,3,2,0,0;3,2,2,2,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	335	4,3,2,0,0;5,1,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	336	4,3,2,0,0;4,2,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	337	4,3,2,0,0;3,3,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	338	4,3,2,0,0;3,2,2,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	339	4,3,2,0,0;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	340	3,3,3,0,0;3,3,3,0,0	9	1	19	19	19	1	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	341	3,3,3,0,0;5,2,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	342	3,3,3,0,0;4,3,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	343	3,3,3,0,0;4,2,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	344	3,3,3,0,0;3,3,2,1,0	9	3	21	19	19	1/3	0.857143	1	43	18.6438	56.0446	56.0446	
(0h:00m:03s)	345	3,3,3,0,0;3,2,2,2,0	9	6	22	19	19	1/6	0.863636	1	45	19.6796	63.7964	159.491	
(0h:00m:03s)	346	3,3,3,0,0;5,1,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	347	3,3,3,0,0;4,2,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	348	3,3,3,0,0;3,3,1,1,1	9	6	22	19	19	1/6	0.863636	1	45	19.6796	63.7964	159.491	
(0h:00m:03s)	349	3,3,3,0,0;3,2,2,1,1	9	15	23	15	15	1/15	0.826087	1	35	14.7597	55.2909	132.698	
(0h:00m:03s)	350	3,3,3,0,0;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	351	5,2,1,1,0;5,2,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	352	5,2,1,1,0;4,3,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	353	5,2,1,1,0;4,2,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	354	5,2,1,1,0;3,3,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	355	5,2,1,1,0;3,2,2,2,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	356	5,2,1,1,0;5,1,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	357	5,2,1,1,0;4,2,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	358	5,2,1,1,0;3,3,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	359	5,2,1,1,0;3,2,2,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	360	5,2,1,1,0;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	361	4,3,1,1,0;4,3,1,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	362	4,3,1,1,0;4,2,2,1,0	9	1	20	20	20	1	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	363	4,3,1,1,0;3,3,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	364	4,3,1,1,0;3,2,2,2,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	365	4,3,1,1,0;5,1,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	366	4,3,1,1,0;4,2,1,1,1	9	3	21	19	19	1/3	0.857143	1	43	18.6438	56.0446	56.0446	
(0h:00m:03s)	367	4,3,1,1,0;3,3,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	368	4,3,1,1,0;3,2,2,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	369	4,3,1,1,0;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	370	4,2,2,1,0;4,2,2,1,0	9	2	21	20	20	1/2	0.904762	1	63	29.5194	79.8095	79.8095	
(0h:00m:03s)	371	4,2,2,1,0;3,3,2,1,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	372	4,2,2,1,0;3,2,2,2,0	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	373	4,2,2,1,0;5,1,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	374	4,2,2,1,0;4,2,1,1,1	9	7	22	18	18	1/7	0.863636	1	43	19.6796	64.9269	139.129	
(0h:00m:03s)	375	4,2,2,1,0;3,3,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	376	4,2,2,1,0;3,2,2,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	377	4,2,2,1,0;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	378	3,3,2,1,0;3,3,2,1,0	9	13	23	15	18	1/13	0.855177	1	43	18.3486	65.409	167.594	
(0h:00m:03s)	379	3,3,2,1,0;3,2,2,2,0	9	27	24	16	17	1/27	0.821388	1	35	14.2896	57.1271	244.886	
(0h:00m:03s)	380	3,3,2,1,0;5,1,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	381	3,3,2,1,0;4,2,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	382	3,3,2,1,0;3,3,1,1,1	9	30	24	15	17	1/30	0.856731	1	42	18.5814	71.9554	214.426	
(0h:00m:03s)	383	3,3,2,1,0;3,2,2,1,1	9	65	25	13	13	1/65	0.818368	1	33	14.0004	61.0142	255.742	
(0h:00m:03s)	384	3,3,2,1,0;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	385	3,2,2,2,0;3,2,2,2,0	9	51	25	13	15	1/51	0.784285	1	30	11.2974	50.2496	281.617	
(0h:00m:03s)	386	3,2,2,2,0;5,1,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	387	3,2,2,2,0;4,2,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	388	3,2,2,2,0;3,3,1,1,1	9	64	25	11	15	1/64	0.812251	1	32	13.443	58.9438	229.114	
(0h:00m:03s)	389	3,2,2,2,0;3,2,2,1,1	9	120	26	11	13	1/120	0.790958	1	29	11.7572	55.9469	316.746	
(0h:00m:03s)	390	3,2,2,2,0;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	391	5,1,1,1,1;5,1,1,1,1	9	1	17	17	17	1	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	392	5,1,1,1,1;4,2,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	393	5,1,1,1,1;3,3,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	394	5,1,1,1,1;3,2,2,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	395	5,1,1,1,1;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	396	4,2,1,1,1;4,2,1,1,1	9	25	23	15	16	1/25	0.823843	1	35	14.5321	57.4864	195.647	
(0h:00m:03s)	397	4,2,1,1,1;3,3,1,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	398	4,2,1,1,1;3,2,2,1,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	399	4,2,1,1,1;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:03s)	400	3,3,1,1,1;3,3,1,1,1	9	72	25	15	15	1/72	0.84	1	39	16.3133	69.9026	349.513	
(0h:00m:03s)	401	3,3,1,1,1;3,2,2,1,1	9	152	26	11	13	1/152	0.815313	1	34	13.7174	64.6048	328.591	
(0h:00m:03s)	402	3,3,1,1,1;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:04s)	403	3,2,2,1,1;3,2,2,1,1	9	281	27	9	11	1/281	0.789189	1	29	11.6325	59.5136	384.554	
(0h:00m:04s)	404	3,2,2,1,1;2,2,2,2,1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	405	2,2,2,2,1;2,2,2,2,1	9	906	29	5	6	1/906	0.737013	1	25	8.70812	52.1577	530.383	
(0h:00m:05s)	406	5,5,0,0,0;5,5,0,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	407	5,5,0,0,0;5,4,1,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	408	5,5,0,0,0;5,3,2,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	409	5,5,0,0,0;4,4,2,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	410	5,5,0,0,0;4,3,3,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	411	5,5,0,0,0;5,3,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	412	5,5,0,0,0;4,4,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	413	5,5,0,0,0;5,2,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	414	5,5,0,0,0;4,3,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	415	5,5,0,0,0;3,3,3,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	416	5,5,0,0,0;4,2,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	417	5,5,0,0,0;3,3,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	418	5,5,0,0,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	419	5,5,0,0,0;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	420	5,5,0,0,0;4,2,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	421	5,5,0,0,0;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	422	5,5,0,0,0;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	423	5,5,0,0,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	424	5,4,1,0,0;5,4,1,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	425	5,4,1,0,0;5,3,2,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	426	5,4,1,0,0;4,4,2,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	427	5,4,1,0,0;4,3,3,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	428	5,4,1,0,0;5,3,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	429	5,4,1,0,0;4,4,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	430	5,4,1,0,0;5,2,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	431	5,4,1,0,0;4,3,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	432	5,4,1,0,0;3,3,3,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	433	5,4,1,0,0;4,2,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	434	5,4,1,0,0;3,3,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	435	5,4,1,0,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	436	5,4,1,0,0;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	437	5,4,1,0,0;4,2,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	438	5,4,1,0,0;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	439	5,4,1,0,0;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	440	5,4,1,0,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	441	5,3,2,0,0;5,3,2,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	442	5,3,2,0,0;4,4,2,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	443	5,3,2,0,0;4,3,3,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	444	5,3,2,0,0;5,3,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	445	5,3,2,0,0;4,4,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	446	5,3,2,0,0;5,2,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	447	5,3,2,0,0;4,3,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	448	5,3,2,0,0;3,3,3,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	449	5,3,2,0,0;4,2,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	450	5,3,2,0,0;3,3,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	451	5,3,2,0,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	452	5,3,2,0,0;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	453	5,3,2,0,0;4,2,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	454	5,3,2,0,0;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	455	5,3,2,0,0;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	456	5,3,2,0,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	457	4,4,2,0,0;4,4,2,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	458	4,4,2,0,0;4,3,3,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	459	4,4,2,0,0;5,3,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	460	4,4,2,0,0;4,4,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	461	4,4,2,0,0;5,2,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	462	4,4,2,0,0;4,3,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	463	4,4,2,0,0;3,3,3,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	464	4,4,2,0,0;4,2,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	465	4,4,2,0,0;3,3,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	466	4,4,2,0,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	467	4,4,2,0,0;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	468	4,4,2,0,0;4,2,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	469	4,4,2,0,0;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	470	4,4,2,0,0;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	471	4,4,2,0,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	472	4,3,3,0,0;4,3,3,0,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	473	4,3,3,0,0;5,3,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	474	4,3,3,0,0;4,4,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	475	4,3,3,0,0;5,2,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	476	4,3,3,0,0;4,3,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	477	4,3,3,0,0;3,3,3,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	478	4,3,3,0,0;4,2,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	479	4,3,3,0,0;3,3,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	480	4,3,3,0,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	481	4,3,3,0,0;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	482	4,3,3,0,0;4,2,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	483	4,3,3,0,0;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	484	4,3,3,0,0;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	485	4,3,3,0,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	486	5,3,1,1,0;5,3,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	487	5,3,1,1,0;4,4,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	488	5,3,1,1,0;5,2,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	489	5,3,1,1,0;4,3,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	490	5,3,1,1,0;3,3,3,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	491	5,3,1,1,0;4,2,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	492	5,3,1,1,0;3,3,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	493	5,3,1,1,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	494	5,3,1,1,0;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	495	5,3,1,1,0;4,2,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	496	5,3,1,1,0;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	497	5,3,1,1,0;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	498	5,3,1,1,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	499	4,4,1,1,0;4,4,1,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	500	4,4,1,1,0;5,2,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	501	4,4,1,1,0;4,3,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	502	4,4,1,1,0;3,3,3,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	503	4,4,1,1,0;4,2,2,2,0	10	1	25	25	25	1	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	504	4,4,1,1,0;3,3,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
