time	line	instance	edges	omega	degree	minloops	maxloops	pimin	lambda	[lambda>0]	mix	leigen	ueigen	ucanon	
(1h:39m:56s)	1784	5,4,3,0,0,0;4,2,2,2,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1785	5,4,3,0,0,0;3,3,2,2,1,1	12	8	441	436	437	1/8	0.99259	1	883	416.214	1212.8	2477.1	
(1h:39m:56s)	1786	5,4,3,0,0,0;3,2,2,2,2,1	12	22	441	432	433	1/22	0.990322	1	670	317.965	1033.16	3407.32	
(1h:39m:56s)	1787	5,4,3,0,0,0;2,2,2,2,2,2	12	60	441	430	430	1/60	0.986395	1	521	225.28	808.654	4124.14	
(1h:39m:56s)	1788	4,4,4,0,0,0;4,4,4,0,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1789	4,4,4,0,0,0;6,4,1,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1790	4,4,4,0,0,0;5,5,1,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1791	4,4,4,0,0,0;6,3,2,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1792	4,4,4,0,0,0;5,4,2,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1793	4,4,4,0,0,0;5,3,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1794	4,4,4,0,0,0;4,4,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1795	4,4,4,0,0,0;6,2,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1796	4,4,4,0,0,0;5,3,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1797	4,4,4,0,0,0;4,4,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1798	4,4,4,0,0,0;4,3,3,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1799	4,4,4,0,0,0;3,3,3,3,0,0	12	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(1h:39m:56s)	1800	4,4,4,0,0,0;6,3,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1801	4,4,4,0,0,0;5,4,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1802	4,4,4,0,0,0;6,2,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1803	4,4,4,0,0,0;5,3,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1804	4,4,4,0,0,0;4,4,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1805	4,4,4,0,0,0;4,3,3,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1806	4,4,4,0,0,0;5,2,2,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1807	4,4,4,0,0,0;4,3,2,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1808	4,4,4,0,0,0;3,3,3,2,1,0	12	3	441	439	439	1/3	0.993197	1	953	453.666	1176.94	1176.94	
(1h:39m:56s)	1809	4,4,4,0,0,0;4,2,2,2,2,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1810	4,4,4,0,0,0;3,3,2,2,2,0	12	6	441	438	438	1/6	0.993197	1	953	453.666	1278.83	3197.07	
(1h:39m:56s)	1811	4,4,4,0,0,0;6,2,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1812	4,4,4,0,0,0;5,3,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1813	4,4,4,0,0,0;4,4,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1814	4,4,4,0,0,0;5,2,2,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1815	4,4,4,0,0,0;4,3,2,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1816	4,4,4,0,0,0;3,3,3,1,1,1	12	6	441	438	438	1/6	0.993197	1	953	453.666	1278.83	3197.07	
(1h:39m:56s)	1817	4,4,4,0,0,0;4,2,2,2,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1818	4,4,4,0,0,0;3,3,2,2,1,1	12	15	441	433	433	1/15	0.99093	1	714	339.473	1060.14	2544.34	
(1h:39m:56s)	1819	4,4,4,0,0,0;3,2,2,2,2,1	12	36	441	432	432	1/36	0.988662	1	609	270.957	925.33	5269.24	
(1h:39m:56s)	1820	4,4,4,0,0,0;2,2,2,2,2,2	12	90	441	429	429	1/90	0.986395	1	519	225.28	838.456	5869.19	
(1h:39m:56s)	1821	6,4,1,1,0,0;6,4,1,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1822	6,4,1,1,0,0;5,5,1,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1823	6,4,1,1,0,0;6,3,2,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1824	6,4,1,1,0,0;5,4,2,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1825	6,4,1,1,0,0;5,3,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1826	6,4,1,1,0,0;4,4,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1827	6,4,1,1,0,0;6,2,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1828	6,4,1,1,0,0;5,3,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1829	6,4,1,1,0,0;4,4,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1830	6,4,1,1,0,0;4,3,3,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1831	6,4,1,1,0,0;3,3,3,3,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1832	6,4,1,1,0,0;6,3,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1833	6,4,1,1,0,0;5,4,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1834	6,4,1,1,0,0;6,2,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1835	6,4,1,1,0,0;5,3,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1836	6,4,1,1,0,0;4,4,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1837	6,4,1,1,0,0;4,3,3,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1838	6,4,1,1,0,0;5,2,2,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1839	6,4,1,1,0,0;4,3,2,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1840	6,4,1,1,0,0;3,3,3,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1841	6,4,1,1,0,0;4,2,2,2,2,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1842	6,4,1,1,0,0;3,3,2,2,2,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1843	6,4,1,1,0,0;6,2,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1844	6,4,1,1,0,0;5,3,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1845	6,4,1,1,0,0;4,4,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1846	6,4,1,1,0,0;5,2,2,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1847	6,4,1,1,0,0;4,3,2,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1848	6,4,1,1,0,0;3,3,3,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1849	6,4,1,1,0,0;4,2,2,2,1,1	12	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(1h:39m:56s)	1850	6,4,1,1,0,0;3,3,2,2,1,1	12	2	441	440	440	1/2	0.995465	1	1368	682.053	1676	1676	
(1h:39m:56s)	1851	6,4,1,1,0,0;3,2,2,2,2,1	12	9	441	436	436	1/9	0.993197	1	911	453.666	1338.43	3123.01	
(1h:39m:56s)	1852	6,4,1,1,0,0;2,2,2,2,2,2	12	30	441	432	432	1/30	0.986395	1	526	225.28	757.708	2576.21	
(1h:39m:56s)	1853	5,5,1,1,0,0;5,5,1,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1854	5,5,1,1,0,0;6,3,2,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1855	5,5,1,1,0,0;5,4,2,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1856	5,5,1,1,0,0;5,3,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1857	5,5,1,1,0,0;4,4,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1858	5,5,1,1,0,0;6,2,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1859	5,5,1,1,0,0;5,3,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1860	5,5,1,1,0,0;4,4,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1861	5,5,1,1,0,0;4,3,3,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1862	5,5,1,1,0,0;3,3,3,3,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1863	5,5,1,1,0,0;6,3,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1864	5,5,1,1,0,0;5,4,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1865	5,5,1,1,0,0;6,2,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1866	5,5,1,1,0,0;5,3,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1867	5,5,1,1,0,0;4,4,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1868	5,5,1,1,0,0;4,3,3,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1869	5,5,1,1,0,0;5,2,2,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1870	5,5,1,1,0,0;4,3,2,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1871	5,5,1,1,0,0;3,3,3,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1872	5,5,1,1,0,0;4,2,2,2,2,0	12	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(1h:39m:56s)	1873	5,5,1,1,0,0;3,3,2,2,2,0	12	2	441	440	440	1/2	0.995465	1	1368	682.053	1676	1676	
(1h:39m:56s)	1874	5,5,1,1,0,0;6,2,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1875	5,5,1,1,0,0;5,3,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1876	5,5,1,1,0,0;4,4,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1877	5,5,1,1,0,0;5,2,2,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1878	5,5,1,1,0,0;4,3,2,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1879	5,5,1,1,0,0;3,3,3,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:56s)	1880	5,5,1,1,0,0;4,2,2,2,1,1	12	2	441	440	440	1/2	0.995465	1	1368	682.053	1676	1676	
(1h:39m:56s)	1881	5,5,1,1,0,0;3,3,2,2,1,1	12	4	441	439	439	1/4	0.995465	1	1368	682.053	1828.84	2743.26	
(1h:39m:56s)	1882	5,5,1,1,0,0;3,2,2,2,2,1	12	20	441	430	434	1/20	0.992968	1	897	438.786	1408.39	9826.74	
(1h:39m:57s)	1883	5,5,1,1,0,0;2,2,2,2,2,2	12	66	441	429	429	1/66	0.986395	1	464	225.28	815.66	4078.3	
(1h:39m:57s)	1884	6,3,2,1,0,0;6,3,2,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1885	6,3,2,1,0,0;5,4,2,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1886	6,3,2,1,0,0;5,3,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1887	6,3,2,1,0,0;4,4,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1888	6,3,2,1,0,0;6,2,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1889	6,3,2,1,0,0;5,3,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1890	6,3,2,1,0,0;4,4,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1891	6,3,2,1,0,0;4,3,3,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1892	6,3,2,1,0,0;3,3,3,3,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1893	6,3,2,1,0,0;6,3,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1894	6,3,2,1,0,0;5,4,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1895	6,3,2,1,0,0;6,2,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1896	6,3,2,1,0,0;5,3,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1897	6,3,2,1,0,0;4,4,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1898	6,3,2,1,0,0;4,3,3,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1899	6,3,2,1,0,0;5,2,2,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1900	6,3,2,1,0,0;4,3,2,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1901	6,3,2,1,0,0;3,3,3,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1902	6,3,2,1,0,0;4,2,2,2,2,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1903	6,3,2,1,0,0;3,3,2,2,2,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1904	6,3,2,1,0,0;6,2,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1905	6,3,2,1,0,0;5,3,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1906	6,3,2,1,0,0;4,4,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1907	6,3,2,1,0,0;5,2,2,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1908	6,3,2,1,0,0;4,3,2,1,1,1	12	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(1h:39m:57s)	1909	6,3,2,1,0,0;3,3,3,1,1,1	12	3	441	439	439	1/3	0.993197	1	953	453.666	1176.94	1176.94	
(1h:39m:57s)	1910	6,3,2,1,0,0;4,2,2,2,1,1	12	3	441	439	439	1/3	0.993197	1	953	453.666	1176.94	1176.94	
(1h:39m:57s)	1911	6,3,2,1,0,0;3,3,2,2,1,1	12	8	441	436	437	1/8	0.99259	1	883	416.214	1212.8	2477.1	
(1h:39m:57s)	1912	6,3,2,1,0,0;3,2,2,2,2,1	12	22	441	433	434	1/22	0.990322	1	670	317.965	1033.16	3407.32	
(1h:39m:57s)	1913	6,3,2,1,0,0;2,2,2,2,2,2	12	60	441	430	430	1/60	0.986395	1	521	225.28	808.654	4205	
(1h:39m:57s)	1914	5,4,2,1,0,0;5,4,2,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1915	5,4,2,1,0,0;5,3,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1916	5,4,2,1,0,0;4,4,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1917	5,4,2,1,0,0;6,2,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1918	5,4,2,1,0,0;5,3,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1919	5,4,2,1,0,0;4,4,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1920	5,4,2,1,0,0;4,3,3,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1921	5,4,2,1,0,0;3,3,3,3,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1922	5,4,2,1,0,0;6,3,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1923	5,4,2,1,0,0;5,4,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1924	5,4,2,1,0,0;6,2,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1925	5,4,2,1,0,0;5,3,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1926	5,4,2,1,0,0;4,4,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1927	5,4,2,1,0,0;4,3,3,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1928	5,4,2,1,0,0;5,2,2,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1929	5,4,2,1,0,0;4,3,2,2,1,0	12	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(1h:39m:57s)	1930	5,4,2,1,0,0;3,3,3,2,1,0	12	3	441	439	439	1/3	0.993197	1	953	453.666	1176.94	1176.94	
(1h:39m:57s)	1931	5,4,2,1,0,0;4,2,2,2,2,0	12	4	441	438	438	1/4	0.99093	1	727	339.473	914.419	914.419	
(1h:39m:57s)	1932	5,4,2,1,0,0;3,3,2,2,2,0	12	11	441	435	436	1/11	0.992394	1	833	405.426	1223.46	2611.5	
(1h:39m:57s)	1933	5,4,2,1,0,0;6,2,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1934	5,4,2,1,0,0;5,3,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1935	5,4,2,1,0,0;4,4,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1936	5,4,2,1,0,0;5,2,2,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1937	5,4,2,1,0,0;4,3,2,1,1,1	12	3	441	439	439	1/3	0.993197	1	953	453.666	1176.94	1176.94	
(1h:39m:57s)	1938	5,4,2,1,0,0;3,3,3,1,1,1	12	9	441	437	437	1/9	0.993197	1	995	453.666	1338.43	2230.72	
(1h:39m:57s)	1939	5,4,2,1,0,0;4,2,2,2,1,1	12	11	441	434	436	1/11	0.992394	1	833	405.426	1223.46	2611.5	
(1h:39m:57s)	1940	5,4,2,1,0,0;3,3,2,2,1,1	12	30	441	430	434	1/30	0.992184	1	845	394.454	1318.97	4546.25	
(1h:39m:57s)	1941	5,4,2,1,0,0;3,2,2,2,2,1	12	83	441	427	429	1/83	0.990137	1	681	311.923	1148.34	9027.16	
(1h:39m:57s)	1942	5,4,2,1,0,0;2,2,2,2,2,2	12	210	441	424	426	1/210	0.984806	1	454	201.397	806.542	6073.51	
(1h:39m:57s)	1943	5,3,3,1,0,0;5,3,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1944	5,3,3,1,0,0;4,4,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1945	5,3,3,1,0,0;6,2,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1946	5,3,3,1,0,0;5,3,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1947	5,3,3,1,0,0;4,4,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1948	5,3,3,1,0,0;4,3,3,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1949	5,3,3,1,0,0;3,3,3,3,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1950	5,3,3,1,0,0;6,3,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1951	5,3,3,1,0,0;5,4,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1952	5,3,3,1,0,0;6,2,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1953	5,3,3,1,0,0;5,3,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1954	5,3,3,1,0,0;4,4,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1955	5,3,3,1,0,0;4,3,3,1,1,0	12	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(1h:39m:57s)	1956	5,3,3,1,0,0;5,2,2,2,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1957	5,3,3,1,0,0;4,3,2,2,1,0	12	2	441	440	440	1/2	0.995465	1	1368	682.053	1676	1676	
(1h:39m:57s)	1958	5,3,3,1,0,0;3,3,3,2,1,0	12	7	441	435	437	1/7	0.993197	1	911	453.666	1301.49	2788.9	
(1h:39m:57s)	1959	5,3,3,1,0,0;4,2,2,2,2,0	12	6	441	437	437	1/6	0.99093	1	686	339.473	959.122	1918.24	
(1h:39m:57s)	1960	5,3,3,1,0,0;3,3,2,2,2,0	12	18	441	434	434	1/18	0.99093	1	726	339.473	1080.24	3600.81	
(1h:39m:57s)	1961	5,3,3,1,0,0;6,2,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1962	5,3,3,1,0,0;5,3,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1963	5,3,3,1,0,0;4,4,1,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1964	5,3,3,1,0,0;5,2,2,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:57s)	1965	5,3,3,1,0,0;4,3,2,1,1,1	12	7	441	437	437	1/7	0.993197	1	911	453.666	1301.49	2788.9	
(1h:39m:57s)	1966	5,3,3,1,0,0;3,3,3,1,1,1	12	24	441	430	434	1/24	0.99093	1	726	339.473	1111.96	3891.86	
(1h:39m:58s)	1967	5,3,3,1,0,0;4,2,2,2,1,1	12	18	441	434	434	1/18	0.99093	1	726	339.473	1080.24	3600.81	
(1h:39m:58s)	1968	5,3,3,1,0,0;3,3,2,2,1,1	12	54	441	429	431	1/54	0.990536	1	708	325.214	1151.36	4716.47	
(1h:39m:58s)	1969	5,3,3,1,0,0;3,2,2,2,2,1	12	128	441	426	428	1/128	0.988642	1	586	270.479	1035.4	6887.74	
(1h:39m:58s)	1970	5,3,3,1,0,0;2,2,2,2,2,2	12	300	441	421	425	1/300	0.984911	1	457	202.821	835.797	6970.65	
(1h:39m:58s)	1971	4,4,3,1,0,0;4,4,3,1,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:58s)	1972	4,4,3,1,0,0;6,2,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:58s)	1973	4,4,3,1,0,0;5,3,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:58s)	1974	4,4,3,1,0,0;4,4,2,2,0,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:58s)	1975	4,4,3,1,0,0;4,3,3,2,0,0	12	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(1h:39m:58s)	1976	4,4,3,1,0,0;3,3,3,3,0,0	12	4	441	438	438	1/4	0.99093	1	727	339.473	914.419	914.419	
(1h:39m:58s)	1977	4,4,3,1,0,0;6,3,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:58s)	1978	4,4,3,1,0,0;5,4,1,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:58s)	1979	4,4,3,1,0,0;6,2,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:58s)	1980	4,4,3,1,0,0;5,3,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(1h:39m:58s)	1981	4,4,3,1,0,0;4,4,2,1,1,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
