time	line	instance	edges	omega	degree	minloops	maxloops	pimin	lambda	[lambda>0]	mix	leigen	ueigen	ucanon	
(0h:00m:38s)	876	4,4,3,1,0;3,3,3,3,0	12	4	225	222	222	1/4	0.982222	1	370	171.679	466.54	466.54	
(0h:00m:38s)	877	4,4,3,1,0;5,4,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	878	4,4,3,1,0;5,3,2,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	879	4,4,3,1,0;4,4,2,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	880	4,4,3,1,0;4,3,3,1,1	12	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:38s)	881	4,4,3,1,0;5,2,2,2,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	882	4,4,3,1,0;4,3,2,2,1	12	5	225	221	222	1/5	0.986667	1	464	229.94	638.789	1149.82	
(0h:00m:38s)	883	4,4,3,1,0;3,3,3,2,1	12	18	225	214	219	1/18	0.985079	1	426	205.147	656.68	2082.1	
(0h:00m:38s)	884	4,4,3,1,0;4,2,2,2,2	12	12	225	220	220	1/12	0.982222	1	386	171.679	528.337	1585.01	
(0h:00m:38s)	885	4,4,3,1,0;3,3,2,2,2	12	39	225	215	217	1/39	0.9805	1	348	156.238	542.106	2317.56	
(0h:00m:38s)	886	5,3,2,2,0;5,3,2,2,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	887	5,3,2,2,0;4,4,2,2,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	888	5,3,2,2,0;4,3,3,2,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	889	5,3,2,2,0;3,3,3,3,0	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	890	5,3,2,2,0;5,4,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	891	5,3,2,2,0;5,3,2,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	892	5,3,2,2,0;4,4,2,1,1	12	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:38s)	893	5,3,2,2,0;4,3,3,1,1	12	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:38s)	894	5,3,2,2,0;5,2,2,2,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	895	5,3,2,2,0;4,3,2,2,1	12	5	225	222	222	1/5	0.986667	1	464	229.94	638.789	1149.82	
(0h:00m:38s)	896	5,3,2,2,0;3,3,3,2,1	12	12	225	219	219	1/12	0.983568	1	401	185.992	571.604	1585.01	
(0h:00m:38s)	897	5,3,2,2,0;4,2,2,2,2	12	12	225	220	220	1/12	0.982222	1	386	171.679	528.337	1585.01	
(0h:00m:38s)	898	5,3,2,2,0;3,3,2,2,2	12	31	225	215	215	1/31	0.979432	1	323	147.97	502.816	1726.4	
(0h:00m:38s)	899	4,4,2,2,0;4,4,2,2,0	12	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:38s)	900	4,4,2,2,0;4,3,3,2,0	12	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:38s)	901	4,4,2,2,0;3,3,3,3,0	12	6	225	221	221	1/6	0.982222	1	349	171.679	489.348	978.695	
(0h:00m:38s)	902	4,4,2,2,0;5,4,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	903	4,4,2,2,0;5,3,2,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	904	4,4,2,2,0;4,4,2,1,1	12	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:38s)	905	4,4,2,2,0;4,3,3,1,1	12	4	225	223	223	1/4	0.991111	1	697	346.464	933.081	1399.62	
(0h:00m:38s)	906	4,4,2,2,0;5,2,2,2,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:38s)	907	4,4,2,2,0;4,3,2,2,1	12	12	225	218	220	1/12	0.985904	1	457	217.333	666.341	1937.24	
(0h:00m:38s)	908	4,4,2,2,0;3,3,3,2,1	12	30	225	215	217	1/30	0.984718	1	415	200.224	674.582	2396.83	
(0h:00m:38s)	909	4,4,2,2,0;4,2,2,2,2	12	28	225	217	217	1/28	0.978325	1	307	140.251	472.43	1481.14	
(0h:00m:39s)	910	4,4,2,2,0;3,3,2,2,2	12	68	225	214	214	1/68	0.979382	1	314	147.6	539.684	2245.91	
(0h:00m:39s)	911	4,3,3,2,0;4,3,3,2,0	12	5	225	221	222	1/5	0.986667	1	464	229.94	638.789	1149.82	
(0h:00m:39s)	912	4,3,3,2,0;3,3,3,3,0	12	12	225	220	220	1/12	0.982222	1	386	171.679	528.337	1585.01	
(0h:00m:39s)	913	4,3,3,2,0;5,4,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:39s)	914	4,3,3,2,0;5,3,2,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:39s)	915	4,3,3,2,0;4,4,2,1,1	12	5	225	222	222	1/5	0.986667	1	464	229.94	638.789	1149.82	
(0h:00m:39s)	916	4,3,3,2,0;4,3,3,1,1	12	12	225	218	220	1/12	0.985904	1	457	217.333	666.341	1761.12	
(0h:00m:39s)	917	4,3,3,2,0;5,2,2,2,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:39s)	918	4,3,3,2,0;4,3,2,2,1	12	24	225	217	218	1/24	0.982222	1	372	171.679	567.327	2080.2	
(0h:00m:39s)	919	4,3,3,2,0;3,3,3,2,1	12	58	225	210	216	1/58	0.979889	1	332	151.401	545.385	2127.45	
(0h:00m:39s)	920	4,3,3,2,0;4,2,2,2,2	12	48	225	214	216	1/48	0.978325	1	308	140.251	497.297	3132.63	
(0h:00m:39s)	921	4,3,3,2,0;3,3,2,2,2	12	117	225	209	213	1/117	0.975337	1	274	122.881	473.167	2535.97	
(0h:00m:39s)	922	3,3,3,3,0;3,3,3,3,0	12	24	225	219	219	1/24	0.982222	1	392	171.679	567.327	2174.75	
(0h:00m:39s)	923	3,3,3,3,0;5,4,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:39s)	924	3,3,3,3,0;5,3,2,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:39s)	925	3,3,3,3,0;4,4,2,1,1	12	12	225	220	220	1/12	0.982222	1	386	171.679	528.337	1585.01	
(0h:00m:39s)	926	3,3,3,3,0;4,3,3,1,1	12	28	225	213	213	1/28	0.978325	1	307	140.251	472.43	1398.85	
(0h:00m:39s)	927	3,3,3,3,0;5,2,2,2,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:39s)	928	3,3,3,3,0;4,3,2,2,1	12	48	225	214	214	1/48	0.978325	1	308	140.251	497.297	2526.32	
(0h:00m:39s)	929	3,3,3,3,0;3,3,3,2,1	12	108	225	211	211	1/108	0.976058	1	279	126.677	484.081	2607.72	
(0h:00m:39s)	930	3,3,3,3,0;4,2,2,2,2	12	90	225	209	209	1/90	0.971808	1	248	107.113	404.642	2338.55	
(0h:00m:40s)	931	3,3,3,3,0;3,3,2,2,2	12	204	225	210	210	1/204	0.970865	1	244	103.543	419.623	3465.5	
(0h:00m:40s)	932	5,4,1,1,1;5,4,1,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:40s)	933	5,4,1,1,1;5,3,2,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:40s)	934	5,4,1,1,1;4,4,2,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:40s)	935	5,4,1,1,1;4,3,3,1,1	12	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:40s)	936	5,4,1,1,1;5,2,2,2,1	12	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:40s)	937	5,4,1,1,1;4,3,2,2,1	12	3	225	223	223	1/3	0.986667	1	485	229.94	600.478	600.478	
(0h:00m:40s)	938	5,4,1,1,1;3,3,3,2,1	12	6	225	222	222	1/6	0.986667	1	485	229.94	652.464	1631.16	
(0h:00m:40s)	939	5,4,1,1,1;4,2,2,2,2	12	13	225	219	219	1/13	0.982222	1	363	171.679	532.84	1147.65	
(0h:00m:40s)	940	5,4,1,1,1;3,3,2,2,2	12	24	225	218	218	1/24	0.984023	1	406	191.376	631.262	2552.97	
(0h:00m:40s)	941	5,3,2,1,1;5,3,2,1,1	12	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:40s)	942	5,3,2,1,1;4,4,2,1,1	12	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:40s)	943	5,3,2,1,1;4,3,3,1,1	12	5	225	222	222	1/5	0.986667	1	464	229.94	638.789	1149.82	
(0h:00m:40s)	944	5,3,2,1,1;5,2,2,2,1	12	3	225	223	223	1/3	0.986667	1	485	229.94	600.478	600.478	
(0h:00m:40s)	945	5,3,2,1,1;4,3,2,2,1	12	13	225	219	220	1/13	0.985196	1	446	206.788	639.871	1639.51	
(0h:00m:40s)	946	5,3,2,1,1;3,3,3,2,1	12	27	225	217	217	1/27	0.980948	1	356	159.989	535.567	2380.84	
(0h:00m:40s)	947	5,3,2,1,1;4,2,2,2,2	12	34	225	217	217	1/34	0.982222	1	356	171.679	586.919	1864.33	
(0h:00m:40s)	948	5,3,2,1,1;3,3,2,2,2	12	68	225	214	215	1/68	0.979046	1	320	145.183	531.029	2503.63	
(0h:00m:40s)	949	4,4,2,1,1;4,4,2,1,1	12	4	225	223	223	1/4	0.991111	1	697	346.464	933.081	1399.62	
(0h:00m:40s)	950	4,4,2,1,1;4,3,3,1,1	12	10	225	221	221	1/10	0.991111	1	697	346.464	1036.16	2072.33	
(0h:00m:40s)	951	4,4,2,1,1;5,2,2,2,1	12	7	225	219	221	1/7	0.986667	1	464	229.94	664.025	1422.91	
(0h:00m:40s)	952	4,4,2,1,1;4,3,2,2,1	12	31	225	214	218	1/31	0.985518	1	442	211.457	714.114	3377.75	
(0h:00m:40s)	953	4,4,2,1,1;3,3,3,2,1	12	66	225	212	216	1/66	0.984449	1	407	196.702	713.599	2913.07	
(0h:00m:40s)	954	4,4,2,1,1;4,2,2,2,2	12	76	225	214	214	1/76	0.982222	1	350	171.679	632.165	2628.48	
(0h:00m:40s)	955	4,4,2,1,1;3,3,2,2,2	12	153	225	211	213	1/153	0.9779	1	300	137.496	540.195	3353.23	
(0h:00m:41s)	956	4,3,3,1,1;4,3,3,1,1	12	29	225	214	218	1/29	0.985477	1	443	210.855	707.517	2391.61	
(0h:00m:41s)	957	4,3,3,1,1;5,2,2,2,1	12	12	225	219	219	1/12	0.983568	1	401	185.992	571.604	1585.01	
(0h:00m:41s)	958	4,3,3,1,1;4,3,2,2,1	12	60	225	213	216	1/60	0.984434	1	407	196.511	706.795	2764.28	
(0h:00m:41s)	959	4,3,3,1,1;3,3,3,2,1	12	132	225	208	212	1/132	0.979379	1	312	147.582	571.785	3195.51	
(0h:00m:41s)	960	4,3,3,1,1;4,2,2,2,2	12	126	225	211	213	1/126	0.982222	1	350	171.679	660.602	3670.01	
(0h:00m:41s)	961	4,3,3,1,1;3,3,2,2,2	12	264	225	208	210	1/264	0.974917	1	270	120.772	497.691	3479.12	
(0h:00m:41s)	962	5,2,2,2,1;5,2,2,2,1	12	6	225	222	222	1/6	0.986667	1	485	229.94	652.464	1631.16	
(0h:00m:41s)	963	5,2,2,2,1;4,3,2,2,1	12	27	225	217	217	1/27	0.980948	1	356	159.989	535.567	1955.69	
(0h:00m:41s)	964	5,2,2,2,1;3,3,3,2,1	12	51	225	213	216	1/51	0.976032	1	293	126.535	452.247	2343.26	
(0h:00m:41s)	965	5,2,2,2,1;4,2,2,2,2	12	60	225	214	216	1/60	0.978827	1	331	143.65	519.628	2351.7	
(0h:00m:42s)	966	5,2,2,2,1;3,3,2,2,2	12	117	225	211	212	1/117	0.975694	1	276	124.733	480.124	2468.64	
(0h:00m:42s)	967	4,3,2,2,1;4,3,2,2,1	12	123	225	211	212	1/123	0.979808	1	327	150.784	580.438	2980.01	
(0h:00m:42s)	968	4,3,2,2,1;3,3,3,2,1	12	237	225	207	208	1/237	0.978111	1	294	138.85	565.389	3947.73	
(0h:00m:42s)	969	4,3,2,2,1;4,2,2,2,2	12	244	225	208	210	1/244	0.976796	1	274	130.804	534.597	3637.59	
(0h:00m:43s)	970	4,3,2,2,1;3,3,2,2,2	12	467	225	203	207	1/467	0.972111	1	245	108.308	468.067	3352.27	
(0h:00m:43s)	971	3,3,3,2,1;3,3,3,2,1	12	451	225	205	206	1/451	0.971236	1	241	104.922	452.628	4014.02	
(0h:00m:44s)	972	3,3,3,2,1;4,2,2,2,2	12	438	225	203	205	1/438	0.975723	1	262	124.887	535.075	4484.21	
(0h:00m:45s)	973	3,3,3,2,1;3,3,2,2,2	12	828	225	204	205	1/828	0.969398	1	224	98.4322	445.291	4084.33	
(0h:00m:45s)	974	4,2,2,2,2;4,2,2,2,2	12	456	225	205	207	1/456	0.969678	1	240	99.3686	429.725	3349.72	
(0h:00m:47s)	975	4,2,2,2,2;3,3,2,2,2	12	828	225	204	204	1/828	0.967787	1	218	93.3549	423.025	4195.42	
(0h:00m:50s)	976	3,3,2,2,2;3,3,2,2,2	12	1486	225	200	203	1/1486	0.965303	1	206	86.4484	409.593	4378.96	
(0h:00m:50s)	977	5,5,3,0,0;5,5,3,0,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	978	5,5,3,0,0;5,4,4,0,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	979	5,5,3,0,0;5,5,2,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	980	5,5,3,0,0;5,4,3,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	981	5,5,3,0,0;4,4,4,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	982	5,5,3,0,0;5,4,2,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	983	5,5,3,0,0;5,3,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	984	5,5,3,0,0;4,4,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	985	5,5,3,0,0;4,3,3,3,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	986	5,5,3,0,0;5,5,1,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	987	5,5,3,0,0;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	988	5,5,3,0,0;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	989	5,5,3,0,0;4,4,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	990	5,5,3,0,0;5,3,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	991	5,5,3,0,0;4,4,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	992	5,5,3,0,0;4,3,3,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	993	5,5,3,0,0;3,3,3,3,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	994	5,5,3,0,0;5,2,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	995	5,5,3,0,0;4,3,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	996	5,5,3,0,0;3,3,3,2,2	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:50s)	997	5,4,4,0,0;5,4,4,0,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	998	5,4,4,0,0;5,5,2,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	999	5,4,4,0,0;5,4,3,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1000	5,4,4,0,0;4,4,4,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1001	5,4,4,0,0;5,4,2,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1002	5,4,4,0,0;5,3,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1003	5,4,4,0,0;4,4,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1004	5,4,4,0,0;4,3,3,3,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1005	5,4,4,0,0;5,5,1,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1006	5,4,4,0,0;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1007	5,4,4,0,0;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1008	5,4,4,0,0;4,4,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1009	5,4,4,0,0;5,3,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1010	5,4,4,0,0;4,4,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1011	5,4,4,0,0;4,3,3,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1012	5,4,4,0,0;3,3,3,3,1	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:50s)	1013	5,4,4,0,0;5,2,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1014	5,4,4,0,0;4,3,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1015	5,4,4,0,0;3,3,3,2,2	13	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:50s)	1016	5,5,2,1,0;5,5,2,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1017	5,5,2,1,0;5,4,3,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1018	5,5,2,1,0;4,4,4,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1019	5,5,2,1,0;5,4,2,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1020	5,5,2,1,0;5,3,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1021	5,5,2,1,0;4,4,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1022	5,5,2,1,0;4,3,3,3,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1023	5,5,2,1,0;5,5,1,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1024	5,5,2,1,0;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1025	5,5,2,1,0;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1026	5,5,2,1,0;4,4,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1027	5,5,2,1,0;5,3,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1028	5,5,2,1,0;4,4,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1029	5,5,2,1,0;4,3,3,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1030	5,5,2,1,0;3,3,3,3,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1031	5,5,2,1,0;5,2,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1032	5,5,2,1,0;4,3,2,2,2	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:50s)	1033	5,5,2,1,0;3,3,3,2,2	13	3	225	223	223	1/3	0.986667	1	485	229.94	600.478	600.478	
(0h:00m:50s)	1034	5,4,3,1,0;5,4,3,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1035	5,4,3,1,0;4,4,4,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1036	5,4,3,1,0;5,4,2,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1037	5,4,3,1,0;5,3,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1038	5,4,3,1,0;4,4,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1039	5,4,3,1,0;4,3,3,3,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1040	5,4,3,1,0;5,5,1,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1041	5,4,3,1,0;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1042	5,4,3,1,0;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1043	5,4,3,1,0;4,4,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1044	5,4,3,1,0;5,3,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1045	5,4,3,1,0;4,4,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1046	5,4,3,1,0;4,3,3,2,1	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:50s)	1047	5,4,3,1,0;3,3,3,3,1	13	4	225	222	222	1/4	0.982222	1	370	171.679	466.54	466.54	
(0h:00m:50s)	1048	5,4,3,1,0;5,2,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1049	5,4,3,1,0;4,3,2,2,2	13	3	225	223	223	1/3	0.986667	1	485	229.94	600.478	600.478	
(0h:00m:50s)	1050	5,4,3,1,0;3,3,3,2,2	13	11	225	218	220	1/11	0.985092	1	424	205.328	624.215	1332.4	
(0h:00m:50s)	1051	4,4,4,1,0;4,4,4,1,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1052	4,4,4,1,0;5,4,2,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1053	4,4,4,1,0;5,3,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1054	4,4,4,1,0;4,4,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1055	4,4,4,1,0;4,3,3,3,0	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:50s)	1056	4,4,4,1,0;5,5,1,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1057	4,4,4,1,0;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1058	4,4,4,1,0;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1059	4,4,4,1,0;4,4,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1060	4,4,4,1,0;5,3,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1061	4,4,4,1,0;4,4,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1062	4,4,4,1,0;4,3,3,2,1	13	3	225	223	223	1/3	0.986667	1	485	229.94	600.478	600.478	
(0h:00m:50s)	1063	4,4,4,1,0;3,3,3,3,1	13	13	225	213	219	1/13	0.982222	1	363	171.679	532.84	2131.36	
(0h:00m:50s)	1064	4,4,4,1,0;5,2,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1065	4,4,4,1,0;4,3,2,2,2	13	6	225	222	222	1/6	0.986667	1	485	229.94	652.464	1631.16	
(0h:00m:50s)	1066	4,4,4,1,0;3,3,3,2,2	13	24	225	215	218	1/24	0.984023	1	406	191.376	631.262	2174.75	
(0h:00m:50s)	1067	5,4,2,2,0;5,4,2,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1068	5,4,2,2,0;5,3,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1069	5,4,2,2,0;4,4,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1070	5,4,2,2,0;4,3,3,3,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1071	5,4,2,2,0;5,5,1,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1072	5,4,2,2,0;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1073	5,4,2,2,0;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1074	5,4,2,2,0;4,4,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1075	5,4,2,2,0;5,3,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1076	5,4,2,2,0;4,4,2,2,1	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:50s)	1077	5,4,2,2,0;4,3,3,2,1	13	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:50s)	1078	5,4,2,2,0;3,3,3,3,1	13	6	225	221	221	1/6	0.982222	1	349	171.679	489.348	978.695	
(0h:00m:50s)	1079	5,4,2,2,0;5,2,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1080	5,4,2,2,0;4,3,2,2,2	13	7	225	221	221	1/7	0.986667	1	464	229.94	664.025	1422.91	
(0h:00m:50s)	1081	5,4,2,2,0;3,3,3,2,2	13	18	225	218	218	1/18	0.982222	1	369	171.679	551.145	1837.15	
(0h:00m:50s)	1082	5,3,3,2,0;5,3,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1083	5,3,3,2,0;4,4,3,2,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
